"station","lon","lat","year","month","time","pm10"
"DERP014",7.19349,49.74103,2003,10,34,14.85
"DERP014",7.19349,49.74103,2003,11,35,13.33
"DERP014",7.19349,49.74103,2003,12,36,12.19
"DERP014",7.19349,49.74103,2004,1,37,10.87
"DERP014",7.19349,49.74103,2004,2,38,16.35
"DERP014",7.19349,49.74103,2004,3,39,21.26
"DERP014",7.19349,49.74103,2004,4,40,14.62
"DERP014",7.19349,49.74103,2004,5,41,13.51
"DERP014",7.19349,49.74103,2004,6,42,12.56
"DERP014",7.19349,49.74103,2004,7,43,12.07
"DERP014",7.19349,49.74103,2004,8,44,13.92
"DERP014",7.19349,49.74103,2004,9,45,12.88
"DERP014",7.19349,49.74103,2004,10,46,11.53
"DERP014",7.19349,49.74103,2004,11,47,10.81
"DERP014",7.19349,49.74103,2004,12,48,12.64
"DERP014",7.19349,49.74103,2005,1,49,11.05
"DERP014",7.19349,49.74103,2005,2,50,16.04
"DERP014",7.19349,49.74103,2005,3,51,15.82
"DERP014",7.19349,49.74103,2005,4,52,13.95
"DERP014",7.19349,49.74103,2005,5,53,12.46
"DERP014",7.19349,49.74103,2005,6,54,13.18
"DERP014",7.19349,49.74103,2005,7,55,11.61
"DERP014",7.19349,49.74103,2005,8,56,11.86
"DERP014",7.19349,49.74103,2005,9,57,14.85
"DERP014",7.19349,49.74103,2005,10,58,17.79
"DERP014",7.19349,49.74103,2005,11,59,8.51
"DERP014",7.19349,49.74103,2005,12,60,8.96
"DEHE048",8.52195,49.71845,2001,1,1,19.34
"DEHE048",8.52195,49.71845,2001,2,2,14.72
"DEHE048",8.52195,49.71845,2001,3,3,12.59
"DEHE048",8.52195,49.71845,2001,4,4,10.8
"DEHE048",8.52195,49.71845,2001,5,5,16.25
"DEHE048",8.52195,49.71845,2001,6,6,12.2
"DEHE048",8.52195,49.71845,2001,7,7,12.57
"DEHE048",8.52195,49.71845,2001,8,8,14.46
"DEHE048",8.52195,49.71845,2001,11,11,20.72
"DEHE048",8.52195,49.71845,2001,12,12,13.37
"DEHE048",8.52195,49.71845,2002,1,13,47.67
"DEHE048",8.52195,49.71845,2002,2,14,17.53
"DEHE048",8.52195,49.71845,2002,3,15,28.84
"DEHE048",8.52195,49.71845,2002,4,16,38.17
"DEHE048",8.52195,49.71845,2002,5,17,18.9
"DEHE048",8.52195,49.71845,2002,6,18,25.54
"DEHE048",8.52195,49.71845,2002,7,19,25.85
"DEHE048",8.52195,49.71845,2002,8,20,28.06
"DEHE048",8.52195,49.71845,2002,9,21,17.5
"DEHE048",8.52195,49.71845,2002,10,22,19.13
"DEHE048",8.52195,49.71845,2002,11,23,17.78
"DEHE048",8.52195,49.71845,2002,12,24,26.15
"DEHE048",8.52195,49.71845,2003,1,25,22.81
"DEHE048",8.52195,49.71845,2003,2,26,41.39
"DEHE048",8.52195,49.71845,2003,3,27,31.32
"DEHE048",8.52195,49.71845,2003,4,28,24.75
"DEHE048",8.52195,49.71845,2003,5,29,19.66
"DEHE048",8.52195,49.71845,2003,6,30,26.18
"DEHE048",8.52195,49.71845,2003,7,31,22.86
"DEUB035",13.58655,50.82846,2001,1,1,15.13
"DEUB035",13.58655,50.82846,2001,2,2,10.87
"DEUB035",13.58655,50.82846,2001,3,3,15.31
"DEUB035",13.58655,50.82846,2001,4,4,11.71
"DEUB035",13.58655,50.82846,2001,5,5,17.84
"DEUB035",13.58655,50.82846,2001,6,6,15.62
"DEUB035",13.58655,50.82846,2001,7,7,18.36
"DEUB035",13.58655,50.82846,2001,8,8,23.07
"DEUB035",13.58655,50.82846,2001,9,9,11.92
"DEUB035",13.58655,50.82846,2001,10,10,23.17
"DEUB035",13.58655,50.82846,2001,11,11,11.82
"DEUB035",13.58655,50.82846,2001,12,12,12.34
"DEUB035",13.58655,50.82846,2002,1,13,11.09
"DEUB035",13.58655,50.82846,2002,2,14,11.29
"DEUB035",13.58655,50.82846,2002,3,15,18.09
"DEUB035",13.58655,50.82846,2002,4,16,19.71
"DEUB035",13.58655,50.82846,2002,5,17,17.95
"DEUB035",13.58655,50.82846,2002,6,18,17.91
"DEUB035",13.58655,50.82846,2002,7,19,19.45
"DEUB035",13.58655,50.82846,2002,8,20,29.28
"DEUB035",13.58655,50.82846,2002,9,21,18.31
"DEUB035",13.58655,50.82846,2002,10,22,13.56
"DEUB035",13.58655,50.82846,2002,11,23,15.34
"DEUB035",13.58655,50.82846,2002,12,24,22.12
"DEUB035",13.58655,50.82846,2003,1,25,16.57
"DEUB035",13.58655,50.82846,2003,2,26,25.95
"DEUB035",13.58655,50.82846,2003,3,27,24.53
"DEUB035",13.58655,50.82846,2003,4,28,25.27
"DEUB035",13.58655,50.82846,2003,5,29,19.2
"DEUB035",13.58655,50.82846,2003,6,30,20.09
"DEUB035",13.58655,50.82846,2003,7,31,17.41
"DEUB035",13.58655,50.82846,2003,8,32,24.38
"DEUB035",13.58655,50.82846,2003,9,33,19.81
"DEUB035",13.58655,50.82846,2003,10,34,15.21
"DEUB035",13.58655,50.82846,2003,11,35,17.24
"DEUB035",13.58655,50.82846,2003,12,36,12.89
"DEUB035",13.58655,50.82846,2004,1,37,13.46
"DEUB035",13.58655,50.82846,2004,2,38,16.87
"DEUB035",13.58655,50.82846,2004,3,39,18.38
"DEUB035",13.58655,50.82846,2004,4,40,18.74
"DEUB035",13.58655,50.82846,2004,5,41,13.02
"DEUB035",13.58655,50.82846,2004,6,42,16.98
"DEUB035",13.58655,50.82846,2004,7,43,14.44
"DEUB035",13.58655,50.82846,2004,8,44,15.82
"DEUB035",13.58655,50.82846,2004,9,45,14.95
"DEUB035",13.58655,50.82846,2004,10,46,13.68
"DEUB035",13.58655,50.82846,2004,11,47,12.01
"DEUB035",13.58655,50.82846,2004,12,48,17.1
"DEUB035",13.58655,50.82846,2005,1,49,11.38
"DEUB035",13.58655,50.82846,2005,2,50,20.27
"DEUB035",13.58655,50.82846,2005,3,51,23.61
"DEUB035",13.58655,50.82846,2005,4,52,20.75
"DEUB035",13.58655,50.82846,2005,5,53,15.74
"DEUB035",13.58655,50.82846,2005,6,54,14.53
"DEUB035",13.58655,50.82846,2005,7,55,18.47
"DEUB035",13.58655,50.82846,2005,8,56,17.16
"DEUB035",13.58655,50.82846,2005,9,57,20.77
"DEUB035",13.58655,50.82846,2005,10,58,25.89
"DEUB032",10.31238,51.39287,2001,9,9,16.45
"DEUB032",10.31238,51.39287,2001,10,10,23.55
"DEUB032",10.31238,51.39287,2001,11,11,15.77
"DEUB032",10.31238,51.39287,2001,12,12,15.41
"DEUB032",10.31238,51.39287,2002,1,13,17.91
"DEUB032",10.31238,51.39287,2002,2,14,13.26
"DEUB032",10.31238,51.39287,2002,3,15,19.41
"DEUB032",10.31238,51.39287,2002,4,16,23.07
"DEUB032",10.31238,51.39287,2002,5,17,16.26
"DEUB032",10.31238,51.39287,2002,6,18,18.74
"DEUB032",10.31238,51.39287,2002,7,19,19.91
"DEUB032",10.31238,51.39287,2002,8,20,27.7
"DEUB032",10.31238,51.39287,2002,9,21,16.18
"DEUB032",10.31238,51.39287,2002,10,22,15.84
"DEUB032",10.31238,51.39287,2002,11,23,15.18
"DEUB032",10.31238,51.39287,2002,12,24,27.41
"DEUB032",10.31238,51.39287,2003,1,25,14.85
"DEUB032",10.31238,51.39287,2003,2,26,30.83
"DEUB032",10.31238,51.39287,2003,3,27,31.26
"DEUB032",10.31238,51.39287,2003,4,28,29.19
"DEUB032",10.31238,51.39287,2003,5,29,18.88
"DEUB032",10.31238,51.39287,2003,6,30,25.2
"DEUB032",10.31238,51.39287,2003,7,31,22.58
"DEUB032",10.31238,51.39287,2003,8,32,32.98
"DEUB032",10.31238,51.39287,2003,9,33,22.13
"DEUB032",10.31238,51.39287,2003,10,34,20.61
"DEUB032",10.31238,51.39287,2003,11,35,21.53
"DEUB032",10.31238,51.39287,2003,12,36,17.36
"DEUB032",10.31238,51.39287,2004,1,37,15.97
"DEUB032",10.31238,51.39287,2004,2,38,19.66
"DEUB032",10.31238,51.39287,2004,3,39,26.13
"DEUB032",10.31238,51.39287,2004,4,40,26.76
"DEUB032",10.31238,51.39287,2004,5,41,18.6
"DEUB032",10.31238,51.39287,2004,6,42,20.94
"DEUB032",10.31238,51.39287,2004,7,43,20.43
"DEUB032",10.31238,51.39287,2004,8,44,25.88
"DEUB032",10.31238,51.39287,2004,9,45,20.68
"DEUB032",10.31238,51.39287,2004,10,46,22.11
"DEUB032",10.31238,51.39287,2004,11,47,17.45
"DEUB032",10.31238,51.39287,2004,12,48,24.54
"DEMV012",14.25741,53.52046,2001,1,1,23.97
"DEMV012",14.25741,53.52046,2001,2,2,13.35
"DEMV012",14.25741,53.52046,2001,3,3,19.23
"DEMV012",14.25741,53.52046,2001,4,4,12.18
"DEMV012",14.25741,53.52046,2001,5,5,12.48
"DEMV012",14.25741,53.52046,2001,6,6,11.29
"DEMV012",14.25741,53.52046,2001,7,7,14.82
"DEMV012",14.25741,53.52046,2001,8,8,17.5
"DEMV012",14.25741,53.52046,2001,9,9,10.91
"DEMV012",14.25741,53.52046,2001,10,10,19.39
"DEMV012",14.25741,53.52046,2001,11,11,9.71
"DEMV012",14.25741,53.52046,2001,12,12,13.13
"DEMV012",14.25741,53.52046,2002,1,13,13.24
"DEMV012",14.25741,53.52046,2002,2,14,9.36
"DEMV012",14.25741,53.52046,2002,3,15,15.88
"DEMV012",14.25741,53.52046,2002,4,16,20.73
"DEMV012",14.25741,53.52046,2002,5,17,19.31
"DEMV012",14.25741,53.52046,2002,6,18,14.47
"DEMV012",14.25741,53.52046,2002,7,19,16.86
"DEMV012",14.25741,53.52046,2002,8,20,27.99
"DEMV012",14.25741,53.52046,2002,9,21,19.22
"DEMV012",14.25741,53.52046,2002,10,22,11.31
"DEMV012",14.25741,53.52046,2002,11,23,19.11
"DEMV012",14.25741,53.52046,2002,12,24,28.73
"DEMV012",14.25741,53.52046,2003,1,25,19.65
"DEMV012",14.25741,53.52046,2003,2,26,36.29
"DEMV012",14.25741,53.52046,2003,3,27,35.1
"DEMV012",14.25741,53.52046,2003,4,28,23.53
"DEMV012",14.25741,53.52046,2003,5,29,13.81
"DEMV012",14.25741,53.52046,2003,6,30,16.81
"DEMV012",14.25741,53.52046,2003,7,31,16.94
"DEMV012",14.25741,53.52046,2003,8,32,19.88
"DEMV012",14.25741,53.52046,2003,9,33,18.4
"DEMV012",14.25741,53.52046,2003,10,34,13.91
"DEMV012",14.25741,53.52046,2003,11,35,22.69
"DEMV012",14.25741,53.52046,2003,12,36,14.65
"DEUB031",14.78617,50.8277,2001,9,9,14.25
"DEUB031",14.78617,50.8277,2001,10,10,24.99
"DEUB031",14.78617,50.8277,2001,11,11,14.92
"DEUB031",14.78617,50.8277,2001,12,12,16.04
"DEUB031",14.78617,50.8277,2002,1,13,20.83
"DEUB031",14.78617,50.8277,2002,2,14,17.2
"DEUB031",14.78617,50.8277,2002,3,15,21.58
"DEUB031",14.78617,50.8277,2002,4,16,22.15
"DEUB031",14.78617,50.8277,2002,5,17,19.01
"DEUB031",14.78617,50.8277,2002,6,18,17.23
"DEUB031",14.78617,50.8277,2002,7,19,16.81
"DEUB031",14.78617,50.8277,2002,8,20,27.54
"DEUB031",14.78617,50.8277,2002,9,21,17.75
"DEUB031",14.78617,50.8277,2002,10,22,13.93
"DEUB031",14.78617,50.8277,2002,11,23,16.61
"DEUB031",14.78617,50.8277,2002,12,24,23.1
"DEUB031",14.78617,50.8277,2003,1,25,20
"DEUB031",14.78617,50.8277,2003,2,26,29.65
"DEUB031",14.78617,50.8277,2003,3,27,35.17
"DEUB031",14.78617,50.8277,2003,4,28,25.66
"DEUB031",14.78617,50.8277,2003,5,29,14.14
"DEUB031",14.78617,50.8277,2003,6,30,17.23
"DEUB031",14.78617,50.8277,2003,7,31,13.5
"DEUB031",14.78617,50.8277,2003,8,32,19.54
"DEUB031",14.78617,50.8277,2003,9,33,16.96
"DEUB031",14.78617,50.8277,2003,10,34,14.34
"DEUB031",14.78617,50.8277,2003,11,35,17.56
"DEUB031",14.78617,50.8277,2003,12,36,17.48
"DEUB031",14.78617,50.8277,2004,1,37,22.68
"DEUB031",14.78617,50.8277,2004,2,38,13.89
"DEUB031",14.78617,50.8277,2004,3,39,17.12
"DEUB031",14.78617,50.8277,2004,4,40,15.88
"DEUB031",14.78617,50.8277,2004,5,41,11
"DEUB031",14.78617,50.8277,2004,6,42,12.83
"DEUB031",14.78617,50.8277,2004,7,43,11.06
"DEUB031",14.78617,50.8277,2004,8,44,15.36
"DEUB031",14.78617,50.8277,2004,9,45,11.92
"DEUB031",14.78617,50.8277,2004,10,46,13.12
"DEUB031",14.78617,50.8277,2004,11,47,12.62
"DEUB031",14.78617,50.8277,2004,12,48,16.89
"DEUB031",14.78617,50.8277,2005,1,49,13.18
"DEUB031",14.78617,50.8277,2005,2,50,18.73
"DEUB031",14.78617,50.8277,2005,3,51,23.63
"DEUB031",14.78617,50.8277,2005,4,52,20.07
"DEUB031",14.78617,50.8277,2005,5,53,14.65
"DEUB031",14.78617,50.8277,2005,6,54,12.01
"DEUB031",14.78617,50.8277,2005,7,55,13.26
"DEUB031",14.78617,50.8277,2005,8,56,13.19
"DEUB031",14.78617,50.8277,2005,9,57,17.34
"DEUB031",14.78617,50.8277,2005,10,58,21.27
"DEUB033",12.92588,51.52426,2001,1,1,21.56
"DEUB033",12.92588,51.52426,2001,2,2,16.95
"DEUB033",12.92588,51.52426,2001,3,3,22.2
"DEUB033",12.92588,51.52426,2001,4,4,13.8
"DEUB033",12.92588,51.52426,2001,5,5,17.07
"DEUB033",12.92588,51.52426,2001,6,6,17.44
"DEUB033",12.92588,51.52426,2001,7,7,20.67
"DEUB033",12.92588,51.52426,2001,8,8,23.3
"DEUB033",12.92588,51.52426,2001,9,9,13.75
"DEUB033",12.92588,51.52426,2001,10,10,20.38
"DEUB033",12.92588,51.52426,2001,11,11,13.08
"DEUB033",12.92588,51.52426,2001,12,12,17.45
"DEUB033",12.92588,51.52426,2002,1,13,15.75
"DEUB033",12.92588,51.52426,2002,2,14,11.95
"DEUB033",12.92588,51.52426,2002,3,15,17.98
"DEUB033",12.92588,51.52426,2002,4,16,21.2
"DEUB033",12.92588,51.52426,2002,5,17,18.31
"DEUB033",12.92588,51.52426,2002,6,18,19.42
"DEUB033",12.92588,51.52426,2002,7,19,21.91
"DEUB033",12.92588,51.52426,2002,8,20,29.28
"DEUB033",12.92588,51.52426,2002,9,21,18.24
"DEUB033",12.92588,51.52426,2002,10,22,13.12
"DEUB033",12.92588,51.52426,2002,11,23,16.44
"DEUB033",12.92588,51.52426,2002,12,24,34.48
"DEUB033",12.92588,51.52426,2003,1,25,19.57
"DEUB033",12.92588,51.52426,2003,2,26,32.66
"DEUB033",12.92588,51.52426,2003,3,27,36.33
"DEUB033",12.92588,51.52426,2003,4,28,31
"DEUB033",12.92588,51.52426,2003,5,29,17.1
"DEUB033",12.92588,51.52426,2003,6,30,23.42
"DEUB033",12.92588,51.52426,2003,7,31,20.65
"DEUB033",12.92588,51.52426,2003,8,32,25.86
"DEUB033",12.92588,51.52426,2003,9,33,20.56
"DEUB033",12.92588,51.52426,2003,10,34,15.05
"DEUB033",12.92588,51.52426,2003,11,35,19.55
"DEUB033",12.92588,51.52426,2003,12,36,14.03
"DEUB033",12.92588,51.52426,2004,1,37,16.67
"DEUB033",12.92588,51.52426,2004,2,38,15.04
"DEUB033",12.92588,51.52426,2004,3,39,18.58
"DEUB033",12.92588,51.52426,2004,4,40,18.09
"DEUB033",12.92588,51.52426,2004,5,41,13.32
"DEUB033",12.92588,51.52426,2004,6,42,15.35
"DEUB033",12.92588,51.52426,2004,7,43,18.45
"DEUB033",12.92588,51.52426,2004,8,44,18.72
"DEUB033",12.92588,51.52426,2004,9,45,16.3
"DEUB033",12.92588,51.52426,2004,10,46,14.59
"DEUB033",12.92588,51.52426,2004,11,47,12.75
"DEUB033",12.92588,51.52426,2004,12,48,15.67
"DEUB033",12.92588,51.52426,2005,1,49,10.41
"DEUB033",12.92588,51.52426,2005,2,50,22.27
"DEUB033",12.92588,51.52426,2005,3,51,21.39
"DEUB033",12.92588,51.52426,2005,4,52,19.6
"DEUB033",12.92588,51.52426,2005,5,53,13.76
"DEUB033",12.92588,51.52426,2005,6,54,15.34
"DEUB033",12.92588,51.52426,2005,7,55,18.41
"DEUB033",12.92588,51.52426,2005,8,56,15.5
"DEUB033",12.92588,51.52426,2005,9,57,20.35
"DEUB033",12.92588,51.52426,2005,10,58,23.43
"DEBY047",11.7216,50.32324,2001,1,1,23.94
"DEBY047",11.7216,50.32324,2001,2,2,20.09
"DEBY047",11.7216,50.32324,2001,3,3,23.02
"DEBY047",11.7216,50.32324,2001,4,4,18.74
"DEBY047",11.7216,50.32324,2001,5,5,27
"DEBY047",11.7216,50.32324,2001,6,6,20.96
"DEBY047",11.7216,50.32324,2001,7,7,20.87
"DEBY047",11.7216,50.32324,2001,8,8,27.31
"DEBY047",11.7216,50.32324,2001,9,9,16.61
"DEBY047",11.7216,50.32324,2001,10,10,26.58
"DEBY047",11.7216,50.32324,2001,11,11,17.09
"DEBY047",11.7216,50.32324,2001,12,12,17.26
"DEBY047",11.7216,50.32324,2002,1,13,23.56
"DEBY047",11.7216,50.32324,2002,2,14,14.92
"DEBY047",11.7216,50.32324,2002,3,15,24.1
"DEBY047",11.7216,50.32324,2002,4,16,30.87
"DEBY047",11.7216,50.32324,2002,5,17,20.38
"DEBY047",11.7216,50.32324,2002,6,18,22.9
"DEBY047",11.7216,50.32324,2002,7,19,22.71
"DEBY047",11.7216,50.32324,2002,8,20,30.13
"DEBY047",11.7216,50.32324,2002,9,21,20.12
"DEBY047",11.7216,50.32324,2002,10,22,18.04
"DEBY047",11.7216,50.32324,2002,11,23,19.7
"DEBY047",11.7216,50.32324,2002,12,24,28.67
"DEBY047",11.7216,50.32324,2003,1,25,21.52
"DEBY047",11.7216,50.32324,2003,2,26,37.56
"DEBY047",11.7216,50.32324,2003,3,27,33.67
"DEBY047",11.7216,50.32324,2003,4,28,25.86
"DEBY047",11.7216,50.32324,2003,5,29,18.92
"DEBY047",11.7216,50.32324,2003,6,30,25.19
"DEBY047",11.7216,50.32324,2003,7,31,18.78
"DEBY047",11.7216,50.32324,2003,8,32,27.42
"DEBY047",11.7216,50.32324,2003,9,33,20.49
"DEBY047",11.7216,50.32324,2003,10,34,20.18
"DEBY047",11.7216,50.32324,2003,11,35,21.71
"DEBY047",11.7216,50.32324,2003,12,36,17.63
"DEBY047",11.7216,50.32324,2004,1,37,17.62
"DEBY047",11.7216,50.32324,2004,2,38,23.05
"DEBY047",11.7216,50.32324,2004,3,39,29.63
"DEBY047",11.7216,50.32324,2004,4,40,24.23
"DEBY047",11.7216,50.32324,2004,5,41,14.68
"DEBY047",11.7216,50.32324,2004,6,42,16.32
"DEBY047",11.7216,50.32324,2004,7,43,15.76
"DEBY047",11.7216,50.32324,2004,8,44,17.25
"DEBY047",11.7216,50.32324,2004,9,45,16.05
"DEBY047",11.7216,50.32324,2004,10,46,17.21
"DEBY047",11.7216,50.32324,2004,11,47,15.99
"DEBY047",11.7216,50.32324,2004,12,48,22.68
"DEBY047",11.7216,50.32324,2005,1,49,15.47
"DEBY047",11.7216,50.32324,2005,2,50,27.84
"DEBY047",11.7216,50.32324,2005,3,51,28.75
"DEBY047",11.7216,50.32324,2005,4,52,24.95
"DEBY047",11.7216,50.32324,2005,5,53,14.52
"DEBY047",11.7216,50.32324,2005,6,54,15.3
"DEBY047",11.7216,50.32324,2005,7,55,16.46
"DEBY047",11.7216,50.32324,2005,8,56,18.87
"DEBY047",11.7216,50.32324,2005,9,57,23.17
"DEBY047",11.7216,50.32324,2005,10,58,29.91
"DEBY047",11.7216,50.32324,2005,11,59,20.17
"DEBY047",11.7216,50.32324,2005,12,60,18.06
"DENW065",8.19193,50.93033,2003,7,31,17.6
"DENW065",8.19193,50.93033,2003,8,32,25.47
"DENW065",8.19193,50.93033,2003,9,33,14.5
"DENW065",8.19193,50.93033,2003,10,34,10.75
"DENW065",8.19193,50.93033,2003,11,35,9.95
"DENW065",8.19193,50.93033,2003,12,36,9.18
"DENW065",8.19193,50.93033,2004,1,37,7.95
"DENW065",8.19193,50.93033,2004,2,38,12.53
"DENW065",8.19193,50.93033,2004,3,39,16.63
"DENW065",8.19193,50.93033,2004,4,40,13.01
"DENW065",8.19193,50.93033,2004,5,41,12.85
"DENW065",8.19193,50.93033,2004,6,42,12.25
"DENW065",8.19193,50.93033,2004,7,43,11.07
"DENW065",8.19193,50.93033,2004,8,44,12.06
"DENW065",8.19193,50.93033,2004,9,45,11.26
"DENW065",8.19193,50.93033,2004,10,46,10.74
"DENW065",8.19193,50.93033,2004,11,47,7.22
"DENW065",8.19193,50.93033,2004,12,48,10.31
"DENW065",8.19193,50.93033,2005,1,49,9.28
"DENW065",8.19193,50.93033,2005,2,50,14.4
"DENW065",8.19193,50.93033,2005,3,51,16.84
"DENW065",8.19193,50.93033,2005,4,52,15.13
"DENW065",8.19193,50.93033,2005,5,53,11.87
"DENW065",8.19193,50.93033,2005,6,54,11.9
"DENW065",8.19193,50.93033,2005,7,55,11.5
"DENW065",8.19193,50.93033,2005,8,56,11.58
"DENW065",8.19193,50.93033,2005,9,57,16.2
"DENW065",8.19193,50.93033,2005,10,58,16.88
"DENW065",8.19193,50.93033,2005,11,59,7.78
"DENW065",8.19193,50.93033,2005,12,60,8.17
"DEUB030",13.03166,53.1413,2001,9,9,15.79
"DEUB030",13.03166,53.1413,2001,10,10,27.84
"DEUB030",13.03166,53.1413,2001,11,11,11.39
"DEUB030",13.03166,53.1413,2001,12,12,13.7
"DEUB030",13.03166,53.1413,2002,1,13,14.61
"DEUB030",13.03166,53.1413,2002,2,14,9.14
"DEUB030",13.03166,53.1413,2002,3,15,14.83
"DEUB030",13.03166,53.1413,2002,4,16,19.94
"DEUB030",13.03166,53.1413,2002,5,17,16.19
"DEUB030",13.03166,53.1413,2002,6,18,12.42
"DEUB030",13.03166,53.1413,2002,7,19,13.95
"DEUB030",13.03166,53.1413,2002,8,20,25.96
"DEUB030",13.03166,53.1413,2002,9,21,15.94
"DEUB030",13.03166,53.1413,2002,10,22,10.77
"DEUB030",13.03166,53.1413,2002,11,23,15.84
"DEUB030",13.03166,53.1413,2002,12,24,25.4
"DEUB030",13.03166,53.1413,2003,1,25,16.84
"DEUB030",13.03166,53.1413,2003,2,26,28.72
"DEUB030",13.03166,53.1413,2003,3,27,28.88
"DEUB030",13.03166,53.1413,2003,4,28,22.3
"DEUB030",13.03166,53.1413,2003,5,29,13.94
"DEUB030",13.03166,53.1413,2003,6,30,15.69
"DEUB030",13.03166,53.1413,2003,7,31,13.51
"DEUB030",13.03166,53.1413,2003,8,32,17.2
"DEUB030",13.03166,53.1413,2003,9,33,15.49
"DEUB030",13.03166,53.1413,2003,10,34,11.26
"DEUB030",13.03166,53.1413,2003,11,35,18.16
"DEUB030",13.03166,53.1413,2003,12,36,13.11
"DEUB030",13.03166,53.1413,2004,1,37,19.75
"DEUB030",13.03166,53.1413,2004,2,38,11.3
"DEUB030",13.03166,53.1413,2004,3,39,18.41
"DEUB030",13.03166,53.1413,2004,4,40,20.19
"DEUB030",13.03166,53.1413,2004,5,41,16.79
"DEUB030",13.03166,53.1413,2004,6,42,14.33
"DEUB030",13.03166,53.1413,2004,7,43,14.89
"DEUB030",13.03166,53.1413,2004,8,44,18.12
"DEUB030",13.03166,53.1413,2004,9,45,17.68
"DEUB030",13.03166,53.1413,2004,10,46,22.53
"DEUB030",13.03166,53.1413,2004,11,47,14.56
"DEUB030",13.03166,53.1413,2004,12,48,18.48
"DEUB030",13.03166,53.1413,2005,1,49,11.35
"DEUB030",13.03166,53.1413,2005,2,50,21.64
"DEUB030",13.03166,53.1413,2005,3,51,19.52
"DEUB030",13.03166,53.1413,2005,4,52,17.5
"DEUB030",13.03166,53.1413,2005,5,53,12.42
"DEUB030",13.03166,53.1413,2005,6,54,11.03
"DEUB030",13.03166,53.1413,2005,7,55,12.53
"DEUB030",13.03166,53.1413,2005,8,56,13.94
"DEUB030",13.03166,53.1413,2005,9,57,21.59
"DEUB030",13.03166,53.1413,2005,10,58,29.38
"DEUB030",13.03166,53.1413,2005,11,59,18.2
"DEUB030",13.03166,53.1413,2005,12,60,12.99
"DEHE034",9.00108,50.41662,2001,1,1,16.59
"DEHE034",9.00108,50.41662,2001,2,2,16.27
"DEHE034",9.00108,50.41662,2001,3,3,31.59
"DEHE034",9.00108,50.41662,2001,4,4,25.42
"DEHE034",9.00108,50.41662,2001,5,5,31.3
"DEHE034",9.00108,50.41662,2001,6,6,23.34
"DEHE034",9.00108,50.41662,2001,7,7,31.31
"DEHE034",9.00108,50.41662,2001,8,8,33.07
"DEHE034",9.00108,50.41662,2001,9,9,25.96
"DEHE034",9.00108,50.41662,2001,10,10,36.28
"DEHE034",9.00108,50.41662,2001,11,11,27.79
"DEHE034",9.00108,50.41662,2001,12,12,24.05
"DEHE034",9.00108,50.41662,2002,1,13,48.71
"DEHE034",9.00108,50.41662,2002,2,14,24.69
"DEHE034",9.00108,50.41662,2002,3,15,34.65
"DEHE034",9.00108,50.41662,2002,4,16,42.91
"DEHE034",9.00108,50.41662,2002,5,17,24.36
"DEHE034",9.00108,50.41662,2002,6,18,33.2
"DEHE034",9.00108,50.41662,2002,7,19,28.28
"DEHE034",9.00108,50.41662,2002,8,20,27.84
"DEHE034",9.00108,50.41662,2002,9,21,18.76
"DEHE034",9.00108,50.41662,2002,10,22,18.44
"DEHE034",9.00108,50.41662,2002,11,23,19.46
"DEHE034",9.00108,50.41662,2002,12,24,26.38
"DEHE034",9.00108,50.41662,2003,1,25,22.15
"DEHE034",9.00108,50.41662,2003,2,26,36.46
"DEHE034",9.00108,50.41662,2003,3,27,31.89
"DEHE034",9.00108,50.41662,2003,4,28,25.51
"DEHE034",9.00108,50.41662,2003,5,29,17.59
"DEHE034",9.00108,50.41662,2003,6,30,21.29
"DEHE034",9.00108,50.41662,2003,7,31,19.75
"DEHE034",9.00108,50.41662,2003,8,32,27.73
"DEHE034",9.00108,50.41662,2003,9,33,16.35
"DEHE034",9.00108,50.41662,2003,10,34,15.22
"DEHE034",9.00108,50.41662,2003,11,35,15.84
"DEHE034",9.00108,50.41662,2003,12,36,14.51
"DEHE034",9.00108,50.41662,2004,1,37,13.04
"DEHE034",9.00108,50.41662,2004,2,38,16.88
"DEHE034",9.00108,50.41662,2004,3,39,19.58
"DEHE034",9.00108,50.41662,2004,4,40,16.13
"DEHE034",9.00108,50.41662,2004,5,41,13.35
"DEHE034",9.00108,50.41662,2004,6,42,15.82
"DEHE034",9.00108,50.41662,2004,7,43,14.59
"DEHE034",9.00108,50.41662,2004,8,44,15.12
"DEHE034",9.00108,50.41662,2004,9,45,14.53
"DEHE034",9.00108,50.41662,2004,10,46,14.15
"DEHE034",9.00108,50.41662,2004,11,47,14.02
"DEHE034",9.00108,50.41662,2004,12,48,22.39
"DESL008",7.00214,49.63239,2001,1,1,43.76
"DESL008",7.00214,49.63239,2001,5,5,12.63
"DESL008",7.00214,49.63239,2001,6,6,14.38
"DESL008",7.00214,49.63239,2001,7,7,17.86
"DESL008",7.00214,49.63239,2001,8,8,16.56
"DESL008",7.00214,49.63239,2001,9,9,10.62
"DESL008",7.00214,49.63239,2001,10,10,18.74
"DESL008",7.00214,49.63239,2001,11,11,9.78
"DESL008",7.00214,49.63239,2001,12,12,9.63
"DESL008",7.00214,49.63239,2002,3,15,9.19
"DESL008",7.00214,49.63239,2002,4,16,14.58
"DESL008",7.00214,49.63239,2002,5,17,7.85
"DESL008",7.00214,49.63239,2002,6,18,10.59
"DESL008",7.00214,49.63239,2002,7,19,8.62
