"px_epsg28992","py_epsg28992","lon","lat","dist","ffreq2","ffreq3"
179860,331220,5.74110948799096,50.9701243426544,0.440159,0,1
179900,331220,5.74167892296651,50.970122600734,0.467322,0,1
179940,331220,5.7422483578923,50.9701208560145,0.510784,0,1
179980,331220,5.74281779276824,50.9701191084958,0.548841,0,1
180020,331220,5.74338722759424,50.9701173581781,0.576031,0,1
180060,331220,5.74395666237024,50.9701156050612,0.619491,1,0
180100,331220,5.74452609709615,50.9701138491451,0.662951,1,0
180140,331220,5.74509553177189,50.9701120904299,0.701008,1,0
180180,331220,5.74566496639738,50.9701103289157,0.728217,1,0
180220,331220,5.74623440097255,50.9701085646023,0.755405,1,0
180260,331220,5.7468038354973,50.9701067974898,0.793428,1,0
180300,331220,5.74737326997157,50.9701050275782,0.820623,1,0
180340,331220,5.74794270439526,50.9701032548675,0.858648,1,0
180380,331220,5.74851213876831,50.9701014793577,0.885843,0,1
180420,331220,5.74908157309064,50.9700997010487,0.923869,0,1
180460,331220,5.74965100736215,50.9700979199406,0.961914,0,1
180500,331220,5.75022044158278,50.9700961360334,0.983578,0,1
180540,331220,5.75078987575243,50.9700943493271,0.992607,0,1
179140,331180,5.73085697326197,50.969795672151,0.0054321,0,0
179180,331180,5.73142640468669,50.9697939806323,0.0373369,0,0
179220,331180,5.73199583606308,50.9697922863144,0.0593662,0,0
179260,331180,5.73256526739105,50.9697905891973,0.0812247,0,0
179300,331180,5.73313469867054,50.9697888892812,0.103029,0,0
179340,331180,5.73370412990146,50.969787186566,0.12481,0,0
179380,331180,5.73427356108372,50.9697854810517,0.146578,0,0
179420,331180,5.73484299221727,50.9697837727383,0.168339,0,0
179460,331180,5.735412423302,50.9697820616258,0.190094,0,0
179500,331180,5.73598185433784,50.9697803477142,0.211846,1,0
179540,331180,5.73655128532471,50.9697786310035,0.233596,1,0
179580,331180,5.73712071626254,50.9697769114937,0.255343,1,0
179620,331180,5.73769014715123,50.9697751891848,0.27709,1,0
179660,331180,5.73825957799072,50.9697734640768,0.309702,1,0
179700,331180,5.73882900878092,50.9697717361697,0.336861,0,1
179740,331180,5.73939843952175,50.9697700054635,0.364064,0,1
179780,331180,5.73996787021313,50.9697682719582,0.38581,0,1
179820,331180,5.74053730085499,50.9697665356538,0.423826,0,1
179860,331180,5.74110673144723,50.9697647965503,0.451031,0,1
179900,331180,5.74167616198979,50.9697630546478,0.483642,0,1
179940,331180,5.74224559248258,50.9697613099461,0.510806,0,1
179980,331180,5.74281502292552,50.9697595624453,0.554267,0,1
180020,331180,5.74338445331854,50.9697578121455,0.592322,0,1
180060,331180,5.74395388366154,50.9697560590466,0.619513,1,0
180100,331180,5.74452331395446,50.9697543031485,0.662973,1,0
180140,331180,5.74509274419722,50.9697525444514,0.706433,1,0
180180,331180,5.74566217438972,50.9697507829552,0.744489,1,0
180220,331180,5.7462316045319,50.9697490186599,0.771698,1,0
180260,331180,5.74680103462367,50.9697472515655,0.798885,1,0
180300,331180,5.74737046466495,50.969745481672,0.836908,1,0
180340,331180,5.74793989465567,50.9697437089794,0.864103,1,0
180380,331180,5.74850932459574,50.9697419334878,0.902129,0,1
180420,331180,5.74907875448508,50.969740155197,0.929323,0,1
180460,331180,5.74964818432362,50.9697383741072,0.961637,0,1
180500,331180,5.75021761411127,50.9697365902183,0.966988,0,1
180540,331180,5.75078704384795,50.9697348035302,0.977899,0,1
179100,331140,5.73028486952063,50.969437814434,0,0,0
179140,331140,5.73085429656065,50.9694361257317,0.0122243,0,0
179180,331140,5.73142372355243,50.9694344342302,0.0537778,0,0
179220,331140,5.73199315049587,50.9694327399297,0.0812194,0,0
179260,331140,5.73256257739091,50.96943104283,0.103029,0,0
179300,331140,5.73313200423746,50.9694293429313,0.12481,0,0
179340,331140,5.73370143103545,50.9694276402336,0.146578,0,0
179380,331140,5.73427085778478,50.9694259347367,0.168339,0,0
179420,331140,5.73484028448539,50.9694242264408,0.190094,0,0
179460,331140,5.73540971113719,50.9694225153458,0.211846,0,0
179500,331140,5.7359791377401,50.9694208014518,0.233596,0,0
179540,331140,5.73654856429405,50.9694190847587,0.255343,1,0
179580,331140,5.73711799079895,50.9694173652665,0.27709,1,0
179620,331140,5.73768741725472,50.9694156429752,0.298835,1,0
179660,331140,5.73825684366128,50.9694139178849,0.32058,1,0
179700,331140,5.73882627001855,50.9694121899955,0.353189,0,1
179740,331140,5.73939569632646,50.969410459307,0.38035,0,1
179780,331140,5.73996512258493,50.9694087258195,0.40755,0,1
179820,331140,5.74053454879386,50.9694069895329,0.429295,0,1
179860,331140,5.74110397495319,50.9694052504472,0.467311,0,1
179900,331140,5.74167340106283,50.9694035085625,0.494514,0,1
179940,331140,5.74224282712271,50.9694017638787,0.527124,0,1
179980,331140,5.74281225313274,50.9694000163958,0.554289,0,1
180020,331140,5.74338167909284,50.9693982661139,0.59775,0,1
180060,331140,5.74395110500294,50.9693965130329,0.635803,0,1
180100,331140,5.74452053086294,50.9693947571529,0.662995,1,0
180140,331140,5.74508995667279,50.9693929984738,0.706454,1,0
180180,331140,5.74565938243239,50.9693912369956,0.749914,1,0
180220,331140,5.74622880814166,50.9693894727184,0.787969,1,0
180260,331140,5.74679823380052,50.9693877056421,0.815179,1,0
180300,331140,5.7473676594089,50.9693859357667,0.842366,1,0
180340,331140,5.74793708496672,50.9693841630923,0.880389,1,0
180380,331140,5.74850651047389,50.9693823876188,0.907381,0,1
180420,331140,5.74907593593033,50.9693806093463,0.923486,0,1
180460,331140,5.74964536133597,50.9693788282747,0.923508,0,1
180500,331140,5.75021478669072,50.969377044404,0.927152,0,1
179100,331100,5.73028219730041,50.9690782679983,0,0,0
179140,331100,5.73085161990758,50.9690765793133,0.0316606,0,0
179180,331100,5.73142104246649,50.9690748878291,0.059361,0,0
179220,331100,5.73199046497708,50.9690731935459,0.0975026,0,0
179260,331100,5.73255988743926,50.9690714964637,0.124805,0,0
179300,331100,5.73312930985296,50.9690697965824,0.146578,0,0
179340,331100,5.73369873221809,50.969068093902,0.168339,0,0
179380,331100,5.73426815453457,50.9690663884227,0.190094,0,0
179420,331100,5.73483757680233,50.9690646801443,0.211846,0,0
179460,331100,5.73540699902128,50.9690629690668,0.233596,0,0
179500,331100,5.73597642119134,50.9690612551903,0.255343,0,0
179540,331100,5.73654584331243,50.9690595385148,0.27709,1,0
179580,331100,5.73711526538448,50.9690578190402,0.298835,1,0
179620,331100,5.73768468740741,50.9690560967666,0.32058,1,0
179660,331100,5.73825410938113,50.9690543716939,0.342324,1,0
179700,331100,5.73882353130556,50.9690526438222,0.364067,0,1
179740,331100,5.73939295318063,50.9690509131515,0.396675,0,1
179780,331100,5.73996237500625,50.9690491796817,0.423837,0,1
179820,331100,5.74053179678234,50.9690474434129,0.451034,0,1
179860,331100,5.74110121850884,50.9690457043451,0.472778,0,1
179900,331100,5.74167064018564,50.9690439624782,0.510795,0,1
179940,331100,5.74224006181268,50.9690422178122,0.537997,0,1
179980,331100,5.74280948338988,50.9690404703473,0.570606,0,1
180020,331100,5.74337890491715,50.9690387200833,0.597772,0,1
180060,331100,5.74394832639441,50.9690369670203,0.641232,0,1
180100,331100,5.74451774782159,50.9690352111582,0.679284,0,1
180140,331100,5.74508716919861,50.9690334524971,0.706476,1,0
180180,331100,5.74565659052538,50.969031691037,0.749936,1,0
180220,331100,5.74622601180182,50.9690299267778,0.793395,1,0
180260,331100,5.74679543302786,50.9690281597196,0.831449,1,0
180300,331100,5.74736485420342,50.9690263898624,0.858553,1,0
180340,331100,5.74793427532842,50.9690246172061,0.874667,1,0
180380,331100,5.74850369640276,50.9690228417509,0.880005,0,1
180420,331100,5.74907311742639,50.9690210634965,0.880027,0,1
180460,331100,5.74964253839921,50.9690192824432,0.880049,0,1
180500,331100,5.75021195932114,50.9690174985908,0.890963,0,1
179100,331060,5.73027952512837,50.9687187215636,0.00241427,0,0
179140,331060,5.73084894330275,50.9687170328958,0.0316663,0,0
179180,331060,5.73141836142889,50.968715341429,0.0756649,0,0
179220,331060,5.7319877795067,50.9687136471632,0.103021,0,0
179260,331060,5.7325571975361,50.9687119500983,0.141075,0,0
179300,331060,5.73312661551702,50.9687102502344,0.168333,0,0
179340,331060,5.73369603344937,50.9687085475716,0.190094,0,0
179380,331060,5.73426545133308,50.9687068421097,0.211846,0,0
179420,331060,5.73483486916807,50.9687051338487,0.233596,0,0
179460,331060,5.73540428695424,50.9687034227888,0.255343,0,0
179500,331060,5.73597370469154,50.9687017089299,0.27709,0,0
179540,331060,5.73654312237987,50.9686999922719,0.298835,0,0
179580,331060,5.73711254001915,50.968698272815,0.32058,0,0
179620,331060,5.73768195760931,50.968696550559,0.342324,1,0
179660,331060,5.73825137515026,50.968694825504,0.364067,1,0
179700,331060,5.73882079264193,50.96869309765,0.38581,0,1
179740,331060,5.73939021008424,50.968691366997,0.407552,0,1
179780,331060,5.7399596274771,50.9686896335449,0.440159,0,1
179820,331060,5.74052904482043,50.9686878972939,0.467322,0,1
179860,331060,5.74109846211417,50.9686861582439,0.494517,0,1
179900,331060,5.74166787935822,50.9686844163948,0.516261,0,1
179940,331060,5.7422372965525,50.9686826717468,0.554278,0,1
179980,331060,5.74280671369694,50.9686809242997,0.581478,0,1
180020,331060,5.74337613079146,50.9686791740536,0.614087,0,1
180060,331060,5.74394554783597,50.9686774210086,0.641254,0,1
180100,331060,5.7445149648304,50.9686756651645,0.684714,0,1
180140,331060,5.74508438177467,50.9686739065214,0.722765,0,1
180180,331060,5.74565379866869,50.9686721450793,0.749958,1,0
180220,331060,5.74622321551239,50.9686703808382,0.793417,1,0
180260,331060,5.74679263230569,50.9686686137982,0.831176,1,0
180300,331060,5.7473620490485,50.9686668439591,0.836508,1,0
180340,331060,5.74793146574075,50.968665071321,0.836525,1,0
180380,331060,5.74850088238236,50.9686632958839,0.836547,0,1
180420,331060,5.74907029897325,50.9686615176477,0.836569,0,1
180460,331060,5.74963971551333,50.9686597366126,0.840214,0,1
179060,331020,5.72970743921464,50.9683608609814,0,0,0
179100,331020,5.73027685300449,50.9683591751299,0.0054321,0,0
179140,331020,5.73084626674617,50.9683574864793,0.0484831,1,0
179180,331020,5.7314156804396,50.9683557950299,0.0756869,0,0
179220,331020,5.73198509408472,50.9683541007814,0.119286,0,0
179260,331020,5.73255450768142,50.9683524037339,0.14657,0,0
179300,331020,5.73312392122964,50.9683507038875,0.184603,0,0
179340,331020,5.73369333472931,50.968349001242,0.211841,0,0
179380,331020,5.73426274818032,50.9683472957975,0.233596,0,0
179420,331020,5.73483216158261,50.9683455875542,0.255343,0,0
179460,331020,5.7354015749361,50.9683438765118,0.27709,0,0
179500,331020,5.7359709882407,50.9683421626704,0.298835,0,0
179540,331020,5.73654040149634,50.96834044603,0.32058,0,0
179580,331020,5.73710981470294,50.9683387265907,0.342324,0,0
179620,331020,5.73767922786041,50.9683370043523,0.364067,1,0
179660,331020,5.73824864096868,50.968335279315,0.38581,1,0
179700,331020,5.73881805402766,50.9683335514787,0.407552,0,1
179740,331020,5.73938746703729,50.9683318208434,0.429295,0,1
179780,331020,5.73995687999747,50.9683300874091,0.451037,0,1
179820,331020,5.74052629290813,50.9683283511759,0.483642,0,1
179860,331020,5.74109570576918,50.9683266121437,0.510806,0,1
179900,331020,5.74166511858056,50.9683248703125,0.537999,0,1
179940,331020,5.74223453134216,50.9683231256823,0.559743,0,1
179980,331020,5.74280394405393,50.9683213782531,0.597761,0,1
180020,331020,5.74337335671578,50.968319628025,0.62496,0,1
180060,331020,5.74394276932762,50.9683178749979,0.657568,0,1
180100,331020,5.74451218188938,50.9683161191718,0.684736,0,1
180140,331020,5.74508159440098,50.9683143605468,0.728195,0,1
180180,331020,5.74565100686233,50.9683125991227,0.766161,1,0
180220,331020,5.74622041927337,50.9683108348997,0.787723,1,0
180260,331020,5.746789831634,50.9683090678777,0.79305,1,0
180300,331020,5.74735924394415,50.9683072980567,0.79305,1,0
180340,331020,5.74792865620373,50.9683055254368,0.793066,0,1
180380,331020,5.74849806841268,50.9683037500178,0.793088,0,1
180420,331020,5.74906748057091,50.9683019718,0.79311,0,1
180460,331020,5.74963689267833,50.9683001907831,0.804028,0,1
178980,330980,5.72856595271294,50.968004677803,0,0,0
179020,330980,5.72913536216625,50.9680029975667,0,0,0
179060,330980,5.72970477157155,50.9680013145314,0.0122243,0,0
179100,330980,5.73027418092877,50.9679996286971,0.0316663,0,0
179140,330980,5.73084359023783,50.9679979400639,0.0537889,0,0
179180,330980,5.73141299949865,50.9679962486318,0.0921435,1,0
179220,330980,5.73198240871114,50.9679945544006,0.119308,1,0
179260,330980,5.73255181787523,50.9679928573705,0.162831,1,0
179300,330980,5.73312122699084,50.9679911575415,0.190086,0,0
179340,330980,5.73369063605788,50.9679894549135,0.228112,0,0
179380,330980,5.73426004507628,50.9679877494865,0.255338,0,0
179420,330980,5.73482945404596,50.9679860412606,0.27709,0,0
179460,330980,5.73539886296684,50.9679843302357,0.298835,0,0
179500,330980,5.73596827183883,50.9679826164119,0.32058,0,0
179540,330980,5.73653768066186,50.9679808997891,0.342324,1,0
179580,330980,5.73710708943585,50.9679791803674,0.364067,1,0
179620,330980,5.73767649816071,50.9679774581466,0.38581,0,0
179660,330980,5.73824590683638,50.967975733127,0.407552,0,0
179700,330980,5.73881531546277,50.9679740053084,0.429295,1,0
179740,330980,5.73938472403978,50.9679722746909,0.451037,1,0
179780,330980,5.73995413256737,50.9679705412744,0.472778,0,1
179820,330980,5.74052354104542,50.9679688050589,0.49452,0,1
179860,330980,5.74109294947388,50.9679670660445,0.527124,0,1
179900,330980,5.74166235785265,50.9679653242311,0.554289,0,1
179940,330980,5.74223176618167,50.9679635796188,0.581481,0,1
179980,330980,5.74280117446084,50.9679618322076,0.603225,0,1
180020,330980,5.74337058269009,50.9679600819973,0.641243,0,1
180060,330980,5.74393999086934,50.9679583289882,0.668441,0,1
180100,330980,5.74450939899851,50.9679565731801,0.701049,0,1
180140,330980,5.74507880707752,50.967954814573,0.728127,0,1
180180,330980,5.74564821510629,50.967953053167,0.749591,1,0
180220,330980,5.74621762308474,50.967951288962,0.749591,1,0
180260,330980,5.74678703101279,50.9679495219582,0.749591,1,0
180300,330980,5.74735643889035,50.9679477521553,0.749591,1,0
180340,330980,5.74792584671736,50.9679459795535,0.749607,0,1
180380,330980,5.74849525449373,50.9679442041528,0.749629,0,1
180420,330980,5.74906466221938,50.9679424259531,0.749651,0,1
178900,330940,5.7274244837978,50.9676484833609,0,0,0
178940,330940,5.72799388891433,50.9676468087397,0.00135803,0,0
178980,330940,5.72856329398302,50.9676451313195,0.0122243,0,0
179020,330940,5.72913269900378,50.9676434511004,0.0316606,0,0
179060,330940,5.72970210397654,50.9676417680824,0.0373395,1,0
179100,330940,5.73027150890122,50.9676400822654,0.0593636,0,0
179140,330940,5.73084091377774,50.9676383936495,0.0756869,0,0
179180,330940,5.73141031860601,50.9676367022346,0.0975136,1,0
179220,330940,5.73197972338597,50.9676350080208,0.135692,1,0
179260,330940,5.73254912811752,50.9676333110081,0.162853,1,0
179300,330940,5.73311853280059,50.9676316111965,0.206348,0,0
179340,330940,5.7336879374351,50.9676299085859,0.233587,0,0
179380,330940,5.73425734202096,50.9676282031764,0.271611,0,0
179420,330940,5.73482674655811,50.967626494968,0.29883,1,0
179460,330940,5.73539615104645,50.9676247839607,0.32058,0,0
179500,330940,5.73596555548592,50.9676230701544,0.342324,0,0
179540,330940,5.73653495987642,50.9676213535492,0.364067,1,0
179580,330940,5.73710436421788,50.9676196341451,0.38581,1,0
179620,330940,5.73767376851022,50.967617911942,0.407552,1,0
179660,330940,5.73824317275336,50.96761618694,0.429295,0,0
179700,330940,5.73881257694722,50.9676144591391,0.451037,1,0
179740,330940,5.73938198109172,50.9676127285393,0.472778,1,0
179780,330940,5.73995138518678,50.9676109951406,0.49452,0,1
179820,330940,5.74052078923232,50.9676092589429,0.516261,0,1
179860,330940,5.74109019322826,50.9676075199463,0.538002,1,0
179900,330940,5.74165959717452,50.9676057781508,0.570606,0,1
179940,330940,5.74222900107102,50.9676040335563,0.597772,0,1
179980,330940,5.74279840491767,50.9676022861629,0.624963,0,1
180020,330940,5.74336780871441,50.9676005359707,0.646706,0,1
180060,330940,5.74393721246115,50.9675987829794,0.684646,0,1
180100,330940,5.74450661615781,50.9675970271894,0.700798,0,1
180140,330940,5.74507601980431,50.9675952686003,0.706132,0,1
180180,330940,5.74564542340057,50.9675935072123,0.706132,0,1
180220,330940,5.74621482694652,50.9675917430255,0.706132,1,0
180260,330940,5.74678423044206,50.9675899760397,0.706132,1,0
180300,330940,5.74735363388712,50.967588206255,0.706132,0,1
180340,330940,5.74792303728163,50.9675864336713,0.706148,0,1
180380,330940,5.74849244062549,50.9675846582888,0.70617,0,1
180420,330940,5.74906184391864,50.9675828801073,0.706186,1,0
178860,330900,5.72685243324892,50.9672906086493,0,0,0
178900,330900,5.72742183398074,50.9672889368442,0.00135803,0,0
178940,330900,5.7279912346648,50.96728726224,0.0264697,1,0
178980,330900,5.72856063530102,50.9672855848371,0.0484884,0,0
179020,330900,5.72913003588932,50.9672839046352,0.059361,1,0
179060,330900,5.72969943642961,50.9672822216343,0.0756759,1,0
179100,330900,5.73026883692183,50.9672805358346,0.0812247,1,0
179140,330900,5.73083823736589,50.967278847236,0.103027,0,0
179180,330900,5.7314076377617,50.9672771558385,0.119308,1,0
179220,330900,5.7319770381092,50.9672754616421,0.141086,1,0
179260,330900,5.73254643840829,50.9672737646467,0.179208,1,0
179300,330900,5.7331158386589,50.9672720648525,0.20637,1,0
179340,330900,5.73368523886096,50.9672703622594,0.249852,1,0
179380,330900,5.73425463901437,50.9672686568674,0.277082,1,0
179420,330900,5.73482403911906,50.9672669486765,0.315105,1,0
179460,330900,5.73539343917496,50.9672652376867,0.342318,1,0
179500,330900,5.73596283918197,50.9672635238979,0.364067,0,1
179540,330900,5.73653223914002,50.9672618073103,0.38581,1,0
179580,330900,5.73710163904904,50.9672600879238,0.407552,1,0
179620,330900,5.73767103890893,50.9672583657384,0.429295,1,0
179660,330900,5.73824043871963,50.9672566407541,0.451037,1,0
179700,330900,5.73880983848105,50.9672549129708,0.472778,0,0
179740,330900,5.7393792381931,50.9672531823888,0.49452,1,0
179780,330900,5.73994863785572,50.9672514490078,0.516261,0,0
179820,330900,5.74051803746882,50.9672497128279,0.538002,1,0
179860,330900,5.74108743703232,50.9672479738491,0.559743,1,0
179900,330900,5.74165683654614,50.9672462320714,0.581484,0,1
179940,330900,5.7422262360102,50.9672444874948,0.614087,0,1
179980,330900,5.74279563542443,50.9672427401194,0.641189,0,1
180020,330900,5.74336503478873,50.967240989945,0.657361,0,1
180060,330900,5.74393443410304,50.9672392369717,0.662688,0,1
180100,330900,5.74450383336727,50.9672374811996,0.662672,0,1
180140,330900,5.74507323258134,50.9672357226286,0.662672,0,1
180180,330900,5.74564263174517,50.9672339612586,0.662672,1,0
180220,330900,5.74621203085869,50.9672321970899,0.662672,1,0
180260,330900,5.74678142992181,50.9672304301222,0.662672,1,0
180300,330900,5.74735082893445,50.9672286603556,0.662672,0,1
180340,330900,5.74792022789653,50.9672268877901,0.662688,1,0
180380,330900,5.74848962680797,50.9672251124258,0.66271,1,0
180420,330900,5.7490590256687,50.9672233342625,0.662727,1,0
178820,330860,5.7262803915649,50.9669327311056,0,0,0
178860,330860,5.72684978791201,50.9669310621165,0.00135803,0,0
178900,330860,5.72741918421144,50.9669293903284,0.0264697,0,0
178940,330860,5.72798858046311,50.9669277157414,0.0484965,1,0
178980,330860,5.72855797666694,50.9669260383556,0.070355,1,0
179020,330860,5.72912737282286,50.9669243581709,0.0921516,1,0
179060,330860,5.72969676893077,50.9669226751874,0.103024,0,0
179100,330860,5.7302661649906,50.9669209894049,0.119297,1,0
179140,330860,5.73083556100227,50.9669193008236,0.12481,0,0
179180,330860,5.73140495696571,50.9669176094434,0.146576,1,0
179220,330860,5.73197435288082,50.9669159152643,0.162853,1,0
179260,330860,5.73254374874754,50.9669142182864,0.184614,1,0
179300,330860,5.73311314456578,50.9669125185096,0.22271,1,0
179340,330860,5.73368254033546,50.9669108159339,0.249874,1,0
179380,330860,5.7342519360565,50.9669091105593,0.293348,1,0
179420,330860,5.73482133172881,50.9669074023859,0.320572,1,0
179460,330860,5.73539072735234,50.9669056914136,0.358595,0,1
179500,330860,5.73596012292698,50.9669039776425,0.385804,0,1
179540,330860,5.73652951845267,50.9669022610724,0.407552,0,1
179580,330860,5.73709891392931,50.9669005417035,0.429295,0,1
179620,330860,5.73766830935684,50.9668988195357,0.451037,0,1
179660,330860,5.73823770473517,50.9668970945691,0.472778,0,1
179700,330860,5.73880710006422,50.9668953668036,0.49452,0,1
179740,330860,5.73937649534392,50.9668936362392,0.516261,0,1
179780,330860,5.73994589057418,50.966891902876,0.538002,0,0
179820,330860,5.74051528575491,50.9668901667138,0.559743,1,0
179860,330860,5.74108468088606,50.9668884277529,0.581484,1,0
179900,330860,5.74165407596752,50.9668866859931,0.603127,0,1
179940,330860,5.74222347099923,50.9668849414344,0.613929,0,1
179980,330860,5.7427928659811,50.9668831940768,0.619272,0,1
180020,330860,5.74336226091305,50.9668814439204,0.61925,0,1
180060,330860,5.743931655795,50.9668796909651,0.619228,0,1
180100,330860,5.74450105062688,50.9668779352109,0.619212,0,1
180140,330860,5.74507044540861,50.9668761766579,0.619212,0,1
180180,330860,5.74563984014009,50.966874415306,0.619212,1,0
180220,330860,5.74620923482126,50.9668726511553,0.619212,1,0
180260,330860,5.74677862945203,50.9668708842057,0.619212,1,0
180300,330860,5.74734802403233,50.9668691144572,0.619212,1,0
180340,330860,5.74791741856207,50.9668673419099,0.619228,1,0
180380,330860,5.74848681304117,50.9668655665637,0.61925,1,0
180420,330860,5.74905620746956,50.9668637884187,0.630179,1,0
178820,330820,5.72627775070797,50.9665731845567,0.00135803,0,0
178860,330820,5.72684714262278,50.9665715155846,0.0264697,1,0
178900,330820,5.7274165344899,50.9665698438136,0.0484965,1,0
178940,330820,5.72798592630926,50.9665681692439,0.070355,0,0
178980,330820,5.72855531808079,50.9665664918752,0.0921598,1,0
179020,330820,5.72912470980439,50.9665648117077,0.113941,0,0
179060,330820,5.72969410148,50.9665631287414,0.1357,0,0
179100,330820,5.73026349310753,50.9665614429762,0.146573,1,0
179140,330820,5.7308328846869,50.9665597544122,0.162842,0,0
179180,330820,5.73140227621804,50.9665580630493,0.168339,1,0
179220,330820,5.73197166770085,50.9665563688876,0.190091,1,0
179260,330820,5.73254105913527,50.9665546719271,0.20637,1,0
179300,330820,5.73311045052121,50.9665529721677,0.228123,0,1
179340,330820,5.73367984185859,50.9665512696094,0.266204,0,1
179380,330820,5.73424923314734,50.9665495642523,0.29337,1,0
179420,330820,5.73481862438737,50.9665478560964,0.33684,0,1
179460,330820,5.7353880155786,50.9665461451416,0.364059,0,1
179500,330820,5.73595740672095,50.966544431388,0.402083,0,1
179540,330820,5.73652679781435,50.9665427148356,0.429289,0,1
179580,330820,5.7370961888587,50.9665409954843,0.451037,0,1
179620,330820,5.73766557985395,50.9665392733341,0.472778,0,1
179660,330820,5.73823497079999,50.9665375483851,0.49452,0,1
179700,330820,5.73880436169676,50.9665358206373,0.516261,0,1
179740,330820,5.73937375254417,50.9665340900907,0.538002,0,1
179780,330820,5.73994314334215,50.9665323567452,0.559689,0,1
179820,330820,5.74051253409061,50.9665306206009,0.570513,1,0
179860,330820,5.74108192478947,50.9665288816577,0.575877,0,0
179900,330820,5.74165131543866,50.9665271399157,0.575856,0,0
179940,330820,5.74222070603809,50.9665253953749,0.575834,0,1
179980,330820,5.74279009658768,50.9665236480352,0.575812,0,1
180020,330820,5.74335948708736,50.9665218978967,0.57579,0,1
180060,330820,5.74392887753705,50.9665201449594,0.575768,0,1
180100,330820,5.74449826793666,50.9665183892232,0.575752,0,1
180140,330820,5.74506765828611,50.9665166306882,0.575752,1,0
180180,330820,5.74563704858533,50.9665148693544,0.575752,1,0
180220,330820,5.74620643883423,50.9665131052217,0.575752,1,0
180260,330820,5.74677582903274,50.9665113382902,0.575752,1,0
180300,330820,5.74734521918077,50.9665095685599,0.575752,1,0
180340,330820,5.74791460927825,50.9665077960308,0.575768,1,0
180380,330820,5.74848399932509,50.9665060207027,0.57579,1,0
178780,330780,5.72570572236848,50.9662153041649,0,0,0
178820,330780,5.72627510989865,50.9662136380087,0.0122243,0,0
178860,330780,5.72684449738122,50.9662119690538,0.0484884,1,0
178900,330780,5.72741388481611,50.9662102972999,0.070355,1,0
178940,330780,5.72798327220325,50.9662086227473,0.0921598,0,0
178980,330780,5.72855265954255,50.9662069453958,0.113941,1,0
179020,330780,5.72912204683393,50.9662052652456,0.135709,0,0
179060,330780,5.72969143407731,50.9662035822965,0.157469,1,0
179100,330780,5.73026082127262,50.9662018965486,0.179216,1,0
179140,330780,5.73083020841977,50.9662002080018,0.190089,0,0
179180,330780,5.73139959551868,50.9661985166563,0.206359,1,0
179220,330780,5.73196898256928,50.966196822512,0.211846,1,0
179260,330780,5.73253836957148,50.9661951255688,0.233593,1,0
179300,330780,5.7331077565252,50.9661934258267,0.249874,1,0
179340,330780,5.73367714343037,50.966191723286,0.271622,0,1
179380,330780,5.7342465302869,50.9661900179463,0.309694,1,0
179420,330780,5.73481591709472,50.9661883098079,0.336861,1,0
179460,330780,5.73538530385373,50.9661865988707,0.380328,1,0
179500,330780,5.73595469056388,50.9661848851346,0.407544,0,1
179540,330780,5.73652407722506,50.9661831685997,0.445569,0,1
179580,330780,5.73709346383722,50.966181449266,0.472773,0,1
179620,330780,5.73766285040025,50.9661797271336,0.49452,0,1
179660,330780,5.73823223691409,50.9661780022022,0.51625,0,1
179700,330780,5.73880162337865,50.9661762744721,0.527097,0,1
179740,330780,5.73937100979387,50.9661745439432,0.532482,0,1
179780,330780,5.73994039615964,50.9661728106155,0.53246,0,1
179820,330780,5.7405097824759,50.9661710744889,0.532438,1,0
179860,330780,5.74107916874256,50.9661693355636,0.532416,0,0
179900,330780,5.74164855495955,50.9661675938394,0.532395,0,0
179940,330780,5.74221794112679,50.9661658493165,0.532373,0,1
179980,330780,5.74278732724419,50.9661641019947,0.532351,0,1
180020,330780,5.74335671331167,50.9661623518741,0.532329,0,1
180060,330780,5.74392609932917,50.9661605989547,0.532307,0,1
180100,330780,5.74449548529658,50.9661588432365,0.532291,0,1
180140,330780,5.74506487121385,50.9661570847196,0.532291,1,0
180180,330780,5.74563425708088,50.9661553234038,0.532291,1,0
180220,330780,5.74620364289759,50.9661535592892,0.532291,1,0
180260,330780,5.74677302866391,50.9661517923758,0.532291,1,0
180300,330780,5.74734241437976,50.9661500226636,0.532291,1,0
180340,330780,5.74791180004506,50.9661482501526,0.532307,1,0
180380,330780,5.74848118565972,50.9661464748428,0.532329,1,0
178740,330740,5.72513370289338,50.9658574209413,0,0,0
178780,330740,5.72570308603891,50.965855757601,0.0122243,0,0
178820,330740,5.72627246913693,50.9658540914619,0.0373395,1,0
178860,330740,5.72684185218735,50.965852422524,0.0593662,1,0
178900,330740,5.72741123519009,50.9658507507873,0.0921516,0,0
178940,330740,5.72798061814508,50.9658490762518,0.113941,1,0
178980,330740,5.72855000105223,50.9658473989175,0.135709,1,0
179020,330740,5.72911938391146,50.9658457187844,0.157469,0,0
179060,330740,5.7296887667227,50.9658440358526,0.179224,1,0
179100,330740,5.73025814948586,50.9658423501219,0.200976,0,0
179140,330740,5.73082753220087,50.9658406615925,0.222718,1,0
179180,330740,5.73139691486765,50.9658389702643,0.23359,1,0
179220,330740,5.7319662974861,50.9658372761373,0.249863,1,0
179260,330740,5.73253568005616,50.9658355792115,0.255343,1,0
179300,330740,5.73310506257775,50.9658338794869,0.277087,1,0
179340,330740,5.73367444505078,50.9658321769635,0.29337,1,0
